test.group,test.fold,train.groups,coef,variable
control,9,all,0.00180515798283802,K01191
control,9,all,-3.74318153486932e-05,K01200
control,9,all,1.74091292911572e-05,K01201
control,9,all,0.0133216420625008,K01202
control,9,all,-0.0110840470613334,K01216
control,9,all,0.000237344796572719,K01236
control,9,all,-0.000856265124366277,K01253
control,9,all,-0.00365377810277555,K01312
control,9,all,-0.000957219591021174,K01318
control,9,all,-0.00733721335678906,K01340
control,9,all,0.0707286009311265,K01347
control,9,all,0.00550894067773827,K01387
control,9,all,-0.00850813500441098,K01389
control,9,all,-0.00045752345165298,K01408
control,9,all,-0.000611579963937254,K01417
control,9,all,0.000112302106019318,K01424
control,9,all,3.94775373068155e-07,K01434
control,9,all,-0.0121126731378293,K01492
control,9,all,-0.000227003488138365,K01505
control,9,all,0.000117378804619336,K01507
control,9,all,-0.000577104791378049,K01547
control,9,all,-2.36399150487953e-06,K01591
control,9,all,0.000205535038821471,K01594
control,9,all,0.000663098751137988,K01619
control,9,all,-0.0058755988017491,K01663
control,9,all,0.00138356780235432,K01679
control,9,all,0.00523879925669487,K01683
control,9,all,-0.000546104735900721,K01696
control,9,all,-0.000475640598670888,K01710
control,9,all,0.000536262476638623,K01730
control,9,all,-0.000115926745353132,K01761
control,9,all,-0.000152608979076217,K01762
control,9,all,-7.64503987029303e-05,K01790
control,9,all,0.000391711788354288,K01791
control,9,all,-0.00170459564102832,K01820
control,9,all,0.00197994687469991,K01826
control,9,all,0.000583225911545004,K01829
control,9,all,-0.00866984776087179,K01865
control,9,all,-0.000272797536589559,K01874
control,9,all,0.000863742800193667,K01895
control,9,all,-0.0104111520956155,K01900
control,9,all,0.000805115327625022,K01929
control,9,all,0.0032210247997823,K01937
control,9,all,0.00189409004397625,K01966
control,9,all,-0.00223238513471778,K02006
control,9,all,3.20561451712044e-05,K02067
control,9,all,0.000681343193143573,K02074
control,9,all,-0.00332557829970026,K02168
control,9,all,-0.000532993474071153,K02170
control,9,all,-0.00138120729285351,K02192
control,9,all,0.00710489596647748,K02205
control,9,all,0.000177659832148457,K02274
control,9,all,-0.00126317363327769,K02294
control,9,all,-0.00181398889114002,K02351
control,9,all,-0.0022214706187196,K02381
control,9,all,0.000619442865618081,K02385
control,9,all,0.000131015406276485,K02420
control,9,all,0.000848887846464683,K02424
control,9,all,-0.000316255790212452,K02435
control,9,all,-0.000847058348721543,K02448
control,9,all,-0.000219166748581021,K02461
control,9,all,-0.00272199275616027,K02479
control,9,all,0.0014489451767831,K02486
control,9,all,-0.00614424165821001,K02487
control,9,all,-0.00278353435667077,K02508
control,9,all,-0.00850832202600873,K02511
control,9,all,0.00755371763640201,K02528
control,9,all,-0.00152002601317409,K02549
control,9,all,-0.000589920900851174,K02563
control,9,all,-0.000901946025283276,K02566
control,9,all,0.00140437563363015,K02613
control,9,all,-7.73290270498972e-05,K02614
control,9,all,0.00100203985704838,K02625
control,9,all,0.00464249005375272,K02661
control,9,all,-0.000589678424454553,K02760
control,9,all,-0.00085898297829171,K02805
control,9,all,0.0021467049445128,K02824
control,9,all,-0.00565039149272373,K02840
control,9,all,-0.00032882649973405,K02847
control,9,all,0.0158134940892725,K02892
control,9,all,0.00043987484017767,K02906
control,9,all,1.13651013038429e-18,K02946
control,9,all,4.35121408530079e-05,K02965
control,9,all,-0.00143241617026956,K03077
control,9,all,-0.000822169723934061,K03152
control,9,all,0.00717888948105667,K03170
control,9,all,0.00629146650557053,K03206
control,9,all,-0.00153219303064778,K03220
control,9,all,0.0265836219621591,K03287
control,9,all,-0.0332002870517439,K03290
control,9,all,-3.09039315944675e-06,K03298
control,9,all,2.02844571008511e-06,K03335
control,9,all,2.64210889149701e-06,K03343
control,9,all,-0.000151956052229795,K03379
control,9,all,-0.000486427421645605,K03394
control,9,all,0.000844180455082991,K03415
control,9,all,0.0140252690060269,K03444
control,9,all,-0.000234416637261053,K03490
control,9,all,0.00025954942806458,K03524
control,9,all,2.54399032674546e-07,K03546
control,9,all,-0.000333984816428293,K03548
control,9,all,0.000713984353235782,K03601
control,9,all,0.0019324975799714,K03639
control,9,all,0.00659636802667739,K03647
control,9,all,0.000214386825633851,K03742
control,9,all,-0.00140929860882569,K03752
control,9,all,7.77775522400067e-05,K03758
control,9,all,4.77668645926983e-07,K03791
control,9,all,1.30486990859378e-05,K03807
control,9,all,0.00418213679525535,K03812
control,9,all,0.00215573277941712,K03817
control,9,all,0.00323842215263646,K03829
control,9,all,-0.0115850820490309,K03851
control,9,all,-0.00221738774154718,K03856
control,9,all,-0.000285677567121289,K03892
control,9,all,-0.00167984941831467,K03918
control,9,all,-0.000502390013603892,K03972
control,9,all,-3.06261750930953e-05,K04044
control,9,all,0.000500474185635706,K04063
control,9,all,0.0018253270413705,K04068
control,9,all,0.00170063427595498,K04092
control,9,all,0.0105699363790047,K04117
control,9,all,-0.000387214110276628,K04127
control,9,all,0.00449079396972312,K04128
control,9,all,0.00419233400620253,K04338
control,9,all,-0.000494806207076779,K04488
control,9,all,-0.00060060776496591,K04562
control,9,all,-4.89683354254785e-06,K04748
control,9,all,-1.10396316111948e-05,K04755
control,9,all,-0.000675007257659849,K04787
control,9,all,-0.00164420322924907,K04789
control,9,all,-1.39052851062294e-05,K04793
control,9,all,0.00792377013495914,K05346
control,9,all,-0.0009510145449647,K05396
control,9,all,0.0199045968574446,K05525
control,9,all,0.00215274229674313,K05551
control,9,all,0.00693716266018695,K05552
control,9,all,-0.000654069050713025,K05555
control,9,all,3.43840794150414e-06,K05739
control,9,all,-0.000827986951855617,K05747
control,9,all,0.00245404738070818,K05832
control,9,all,0.00128389767459487,K05833
control,9,all,0.00536368972270305,K05834
control,9,all,0.00121841896727286,K05837
control,9,all,-0.00121285186346039,K05878
control,9,all,0.00124259274376356,K05881
control,9,all,0.00138820687139917,K05929
control,9,all,0.00413772976294575,K05937
control,9,all,0.00343355289392583,K05986
control,9,all,-0.00179260025155875,K05996
control,9,all,0.0122329011086797,K05998
control,9,all,-0.00117302029686253,K06135
control,9,all,0.0256689551178389,K06157
control,9,all,0.0015069641399674,K06183
control,9,all,-0.000971094351428436,K06192
control,9,all,0.00532817500518923,K06257
control,9,all,6.41468296935179e-05,K06311
control,9,all,0.000505269109896052,K06320
control,9,all,-0.00184842580229675,K06331
control,9,all,0.0252484744860168,K06342
control,9,all,-0.0101687983994102,K06344
control,9,all,0.0110820834670573,K06433
control,9,all,-7.37973918372752e-05,K06864
control,9,all,0.034090690018173,K06882
control,9,all,0.00201371155453347,K06900
control,9,all,0.000630440987671844,K06911
control,9,all,0.00348240535088453,K06951
control,9,all,0.000723261558616181,K06970
control,9,all,0.000360085625387161,K06975
control,9,all,1.13580488878699e-06,K06977
control,9,all,0.00238903226735997,K06987
control,9,all,0.000529989706554036,K07005
control,9,all,-0.00133331903414937,K07018
control,9,all,-0.000245568798258278,K07019
control,9,all,0.000385433774272851,K07020
control,9,all,-0.0015381508124215,K07022
control,9,all,-0.000477282574792669,K07033
control,9,all,-0.00273514144346527,K07065
control,9,all,0.00132488152387904,K07074
control,9,all,-0.00138749657960804,K07089
control,9,all,-1.45795663778099e-06,K07100
control,9,all,-0.000106079204380288,K07119
control,9,all,0.000199066125658728,K07175
control,9,all,0.000574627904913383,K07225
control,9,all,0.00209742508169163,K07238
control,9,all,0.0179390175660476,K07256
control,9,all,7.28731117204749e-05,K07257
control,9,all,0.000578812055955594,K07268
control,9,all,-0.00444508906519544,K07271
control,9,all,0.00364583928653038,K07272
control,9,all,-0.0159470046303105,K07281
control,9,all,0.000763730515508737,K07282
control,9,all,0.00169954418632895,K07291
control,9,all,9.64666895687891e-07,K07300
control,9,all,-1.86670225693807e-05,K07334
control,9,all,-0.00121007461831208,K07396
control,9,all,3.66684639767588e-05,K07447
control,9,all,-8.42139328866115e-06,K07458
control,9,all,-1.86133682859677e-05,K07483
control,9,all,-0.000743501986565446,K07493
control,9,all,-0.0226078501573887,K07505
control,9,all,0.000253649460438033,K07560
control,9,all,0.00119773832647181,K07652
control,9,all,-0.00105418860411166,K07673
control,9,all,-0.00105660301847757,K07695
control,9,all,0.000121967634300648,K07709
control,9,all,0.000119294472709993,K07719
control,9,all,-7.35311826436716e-05,K07722
control,9,all,-0.00013942372990575,K07730
control,9,all,0.000482346914184422,K07742
control,9,all,-0.0132393270789253,K07752
control,9,all,-2.00343790661114e-06,K07979
control,9,all,0.000323472137249513,K08077
control,9,all,0.00191328858866595,K08081
control,9,all,0.00467535395723021,K08085
control,9,all,-0.000905101659483326,K08100
control,9,all,0.00473276431700479,K08156
control,9,all,-0.000766214847835134,K08178
control,9,all,0.0144997150121357,K08254
control,9,all,-0.000478842145822812,K08299
control,9,all,0.00136184297603442,K08640
control,9,all,0.0197653757713334,K08687
control,9,all,-3.29451560709348e-06,K08906
control,9,all,0.00294263391200726,K08969
control,9,all,-0.00060930779320231,K08982
control,9,all,0.000129909054386211,K08984
control,9,all,0.000845282585233245,K08987
control,9,all,-0.00190406525972582,K08996
control,9,all,0.00042389387556011,K08998
control,9,all,0.00154010381721243,K09003
control,9,all,-0.00835482420085691,K09127
control,9,all,-0.0034693102703339,K09139
control,9,all,0.0130222051649669,K09144
control,9,all,-6.52178526825502e-05,K09147
control,9,all,0.00464969744375524,K09153
control,9,all,0.000332913502120289,K09155
control,9,all,-0.0014614720104419,K09166
control,9,all,2.11733341759532e-05,K09190
control,9,all,0.000553537429563258,K09251
control,9,all,-0.00729911962527789,K09483
control,9,all,-0.00406514366120012,K09565
control,9,all,-0.0199342762426769,K09568
control,9,all,2.81170376110818e-05,K09767
control,9,all,0.000830248223357581,K09790
control,9,all,0.00397968106832273,K09799
control,9,all,-3.51865257315874e-05,K09817
control,9,all,0.00046192443851397,K09927
control,9,all,-0.00065207445992956,K09931
control,9,all,0.0046992019088876,K09938
control,9,all,-0.015870767311751,K09943
control,9,all,0.00136102034619373,K09946
control,9,all,-0.000558379707197502,K09966
control,9,all,-0.0294597685113656,K10084
control,9,all,-0.00630852503959208,K10108
control,9,all,0.00100982817847379,K10156
control,9,all,0.0117827754995298,K10210
control,9,all,0.00407588370087889,K10212
control,9,all,-0.0109813743538948,K10367
control,9,all,0.00215168094574227,K10560
control,9,all,0.00109597020750907,K10565
control,9,all,0.00993484588872595,K10670
control,9,all,-0.00152904782609485,K10679
control,9,all,-0.0296609252378543,K10798
control,9,all,-0.000469379875183095,K10839
control,9,all,-0.00354539376240041,K10912
control,9,all,-0.0113159740867222,K10915
control,9,all,0.00388947723771675,K10938
control,9,all,-0.00477367875571155,K10955
control,9,all,-7.67642609241729e-05,K11004
control,9,all,0.000345346547269822,K11066
control,9,all,0.00978662573263073,K11080
control,9,all,0.00684520312602512,K11084
control,9,all,-2.72283168093339e-06,K11159
control,9,all,-0.000687446370359817,K11178
control,9,all,-0.00236335426489946,K11179
control,9,all,0.00121710883974851,K11258
control,9,all,-0.000590784804098805,K11332
control,9,all,0.00772766279990284,K11358
control,9,all,0.00350973243811028,K11384
control,9,all,-0.0186695922474902,K11440
control,9,all,-1.8270183924248e-06,K11525
control,9,all,-0.000358315995487041,K11533
control,9,all,-0.000223332691286717,K11609
control,9,all,-0.00421989343916659,K11611
control,9,all,0.00414769101649653,K11614
control,9,all,0.00593715827535007,K11622
control,9,all,0.00869240213870473,K11623
control,9,all,0.000785803818421522,K11624
control,9,all,0.00572645117566509,K11625
control,9,all,0.00209467058442852,K11637
control,9,all,1.0901937125462e-15,K11638
control,9,all,0.00227458648847699,K11738
control,9,all,0.00225365715913706,K11754
control,9,all,0.000990721776330015,K11905
control,9,all,0.00569540718527213,K11921
control,9,all,-0.00796225759075694,K11954
control,9,all,0.0281279469992475,K11958
control,9,all,-0.00571440936397812,K12069
control,9,all,-7.24544011737935e-05,K12141
control,9,all,-0.00254713031780588,K12207
control,9,all,-0.000149645806947801,K12209
control,9,all,-5.33288723210756e-05,K12250
control,9,all,-0.00429217861537572,K12255
control,9,all,0.000742586189615316,K12278
control,9,all,-0.0169423399765958,K12430
control,9,all,-0.00062021384656054,K12431
control,9,all,-0.00062975187723909,K12500
control,9,all,1.07522000901959e-06,K12541
control,9,all,0.00240416392396561,K12542
control,9,all,0.009664962759093,K12567
control,9,all,0.00596609204016596,K12585
control,9,all,0.00287874527862204,K12686
control,9,all,0.00317207448815897,K12940
control,9,all,-0.000324443940773268,K12949
control,9,all,0.000140437126964882,K12976
control,9,all,-0.00838489660019596,K12991
control,9,all,0.000380004142156768,K12996
control,9,all,4.65212219309159e-07,K12997
control,9,all,0.00937242012988954,K13001
control,9,all,0.000451265471656419,K13006
control,9,all,-0.000630014567426265,K13023
control,9,all,-1.05940048299319e-05,K13039
control,9,all,-0.0159467885365505,K13074
control,9,all,-0.00326866144759754,K13252
control,9,all,0.025083843818585,K13316
control,9,all,-0.0103084860824246,K13448
control,9,all,-0.00032781754308412,K13483
control,9,all,0.00410942239417791,K13540
control,9,all,-0.00535362607710944,K13606
control,9,all,0.000193327333634499,K13626
control,9,all,-0.00259819400157315,K13638
control,9,all,0.000515070634286101,K13652
control,9,all,-0.00630056902654088,K13669
control,9,all,-0.0343430747757286,K13670
control,9,all,0.00206028490051899,K13745
control,9,all,-0.000666741105748734,K13771
control,9,all,1.61222531015999e-05,K13837
control,9,all,0.00180938858944051,K13873
control,9,all,-0.000815621626228097,K13876
control,9,all,0.00750801982430427,K13928
control,9,all,0.00220225679647252,K13940
control,9,all,0.0151176836837975,K13955
control,9,all,0.0264390179248704,K14052
control,9,all,0.00319947609539897,K14055
control,9,all,0.00380860619413354,K14087
control,9,all,1.62861901684032e-15,K14088
control,9,all,-2.91029076814058e-05,K14152
control,9,all,-0.00519577166322215,K14157
control,9,all,0.0105617839034385,K14275
control,9,all,-0.00351046997059939,K14340
control,9,all,-0.000465459117800678,K14387
control,9,all,0.00125121566512174,K14449
control,9,all,-0.00072130981478331,K14469
control,9,all,-0.00356882205063177,K14481
control,9,all,-0.000200577583118289,K14482
control,9,all,0.000157846036259793,K14672
control,9,all,-0.0113539821136274,K14685
control,9,all,-0.0108669164183516,K14698
control,9,all,-0.00272565361153784,K14940
control,9,all,0.00291268881199986,K14949
control,9,all,-0.00307642720760884,K14952
control,9,all,0.000163610294726294,K14954
control,9,all,0.000375297404851081,K14977
control,9,all,-0.00737107897513831,K15064
control,9,all,-0.00341717654220225,K15240
control,9,all,-9.39006919516826e-16,K15242
control,9,all,-0.000671007728266422,K15269
control,9,all,0.0131542555390642,K15467
control,9,all,0.000156104246676906,K15469
control,9,all,-0.0112148945955773,K15527
control,9,all,0.00798840606691201,K15545
control,9,all,-0.00038277281288994,K15547
control,9,all,-0.00153970098003088,K15555
control,9,all,-0.000287671811765804,K15582
control,9,all,-0.000894434483864588,K15641
control,9,all,0.00067320391918739,K15642
control,9,all,-0.00338759267462979,K15652
control,9,all,-0.000548417663424185,K15662
control,9,all,0.00413606871938288,K15731
control,9,all,0.000189401007661187,K15786
control,9,all,0.000501526936289494,K15884
control,9,all,0.0103931719314993,K15891
control,9,all,0.000347088148226249,K15904
control,9,all,0.00172050076888937,K15907
control,9,all,0.0207933703498258,K15919
control,9,all,-0.0157485164052647,K15941
control,9,all,-0.00270284348061318,K15943
control,9,all,-8.31046914706415e-05,K15944
control,9,all,-0.00133505216284829,K15945
control,9,all,-3.74951421385156e-05,K15946
control,9,all,-0.000272343775037098,K15951
control,9,all,-0.0102004322861194,K15963
control,9,all,-0.000154509366678026,K15971
control,9,all,0.00109827370733232,K15976
control,9,all,-0.000370258572158835,K15981
control,9,all,-0.000885046626874818,K15984
control,9,all,4.1939141075041e-05,K15992
control,9,all,5.73885319930601e-06,K16014
control,9,all,-0.0020905216096079,K16015
control,9,all,0.0011625989437123,K16051
control,9,all,-0.00375576575544333,K16053
control,9,all,0.00115815780531199,K16087
control,9,all,-0.000741615844992904,K16138
control,9,all,0.00124415682099626,K16147
control,9,all,0.00914667771053105,K16164
control,9,all,-0.00132388291926274,K16167
control,9,all,-0.000127135434204034,K16168
control,9,all,-3.84831024465537e-05,K16199
control,9,all,0.00748592759611362,K16234
control,9,all,0.000446249309887851,K16237
control,9,all,0.00067495322343295,K16264
control,9,all,0.00561821831023631,K16317
control,9,all,-0.000291904825338242,K16318
control,9,all,0.00876924484546819,K16397
control,9,all,0.00855540749711772,K16696
control,9,all,0.000742674585287876,K16783
control,9,all,0.000305866187856091,K16784
control,9,all,0.000209557024137529,K16870
control,9,all,-4.01299416763856e-05,K16950
control,9,all,-1.92781062756489e-05,K16951
control,9,all,-0.00837744682402265,K17062
control,9,all,0.00514222313066626,K17067
control,9,all,0.00576464020561146,K17215
control,9,all,-1.09150890824627e-05,K17226
control,9,all,0.00342417665050494,K17327
control,9,all,7.26532456118985e-16,K17328
control,9,all,0.0571313945908988,K17362
control,9,all,-0.000103413466660316,K17414
control,9,all,-0.00971783711265975,K17476
control,9,all,0.00465525722500891,K17640
control,9,all,-0.00749708189137904,K17745
control,9,all,1.60644216758652e-05,K17831
control,9,all,-0.00317435435223507,K17883
control,9,all,-0.00154024737280392,K18017
control,9,all,0.00685199612707334,K18028
control,9,all,-0.00442279234980708,K18030
control,9,all,-0.00351590752076405,K18094
control,9,all,-2.69389108728757e-16,K18095
control,9,all,-0.00262763762334814,K18129
control,9,all,0.0153359516051421,K18135
control,9,all,-0.00788333376717423,K18137
control,9,all,-0.00612451169642058,K18146
control,9,all,-1.25599706680203e-06,K18147
control,9,all,-0.00642181333090657,K18221
control,9,all,0.00155907776481326,K18230
control,9,all,8.35838418243261e-06,K18231
control,9,all,0.00135257902068194,K18242
control,9,all,0.0224249827055978,K18248
control,9,all,0.00114706520514451,K18276
control,9,all,-0.0109855359408717,K18289
control,9,all,-0.00041308466954456,K18290
control,9,all,0.00177447877163569,K18301
control,9,all,0.00548588028839507,K18304
control,9,all,-0.00502935767140093,K18330
control,9,all,-0.0318997079961687,K18370
control,9,all,0.0039693450603384,K18434
control,9,all,-0.000557819596101281,K18447
control,9,all,0.00239102360778532,K18546
control,9,all,0.00409834781498978,K18554
control,9,all,0.00038146006069571,K18586
control,9,all,-0.00138130390352795,K18675
control,9,all,-3.35894461179747e-05,K18700
control,9,all,-0.00140431328175867,K18702
control,9,all,-0.00628355361841078,K18802
control,9,all,0.00166739830471776,K18815
control,9,all,0.00216755076139928,K18817
control,9,all,0.00386088867471993,K18820
control,9,all,-0.0392311694592906,K18821
control,9,all,-0.000939079469508983,K18829
control,9,all,-0.00067707867140433,K18844
control,9,all,-0.000240563399059157,K18879
control,9,all,0.00223079755882879,K18907
control,9,all,0.000861920528931084,K18909
control,9,all,-6.93398052582879e-05,K18913
control,9,all,0.00365282480155061,K18917
